field_id,region,crop_type,growth_stage,avg_temp_c,avg_humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,ndvi_index,pest_pressure_score,intervention_required
PLOT_233,Zone_A_North,Cotton,Vegetative,33.02,47.32,72.61,5.88,77.68,60.42,156.95,0.533,39.5,0
PLOT_174,Zone_B_West,Wheat,Fruiting,35.46,70.56,30.64,6.33,137.2,51.38,188.76,0.452,81.4,1
PLOT_241,Zone_A_North,Cotton,Flowering,27.52,60.24,41.05,7.44,172.87,29.22,207.46,0.504,48.4,0
PLOT_165,Zone_A_North,Cotton,Flowering,25.79,68.58,44.11,7.28,96.51,28.2,274.8,0.43,51.6,0
PLOT_102,Zone_C_South,wheat,Flowering,28.17,90.43,35.7,6.91,99.33,45.83,176.04,0.254,67.7,1
PLOT_216,Zone_B_West,Sugarcane,Fruiting,25.65,65.31,61.53,6.94,153.68,37.45,272.92,0.589,32.3,0
PLOT_198,Zone_B_West,Wheat,Vegetative,28.42,78.05,45.48,6.44,142.54,42.27,199.37,0.597,27.3,0
PLOT_118,Zone_D_East,Tomato,Flowering,30.62,53.26,21.62,5.12,87.05,29.43,197.04,0.39,32.1,1
PLOT_245,Zone_C_South,Wheat,Fruiting,29.05,68.14,49.49,6.96,181.55,57.31,144.9,0.54,44.8,0
PLOT_215,Zone_C_South,Cotton,Flowering,27.66,54.77,42.47,8.0,93.05,62.34,185.04,0.547,49.0,0
PLOT_224,Zone_C_South,Cotton,Fruiting,31.82,51.12,52.91,7.34,136.14,28.22,143.29,0.501,57.1,0
PLOT_187,Zone_D_East,Soybean,Fruiting,37.22,,73.91,6.87,79.54,27.41,180.15,0.521,59.7,0
PLOT_134,Zone_D_East,Cotton,Fruiting,24.82,82.8,33.78,6.31,144.45,64.29,177.83,0.657,62.7,0
PLOT_100,Zone_B_West,Soybean,Fruiting,30.24,76.6,25.74,7.44,89.7,59.66,165.03,0.293,50.8,1
PLOT_225,Zone_D_East,Soybean,Fruiting,27.51,97.64,88.83,6.33,105.43,33.66,194.19,0.598,64.7,0
PLOT_188,Zone_C_South,Tomato,Fruiting,24.11,64.38,27.71,,96.23,52.4,176.38,0.474,41.7,0
PLOT_243,Zone_C_South,Soybean,Fruiting,24.76,69.07,73.34,7.11,65.92,45.12,172.78,0.498,51.7,0
PLOT_246,Zone_A_North,Wheat,Flowering,26.39,72.98,75.65,6.65,88.56,33.8,160.83,0.493,44.7,0
PLOT_124,Zone_D_East,Soybean,Vegetative,36.68,66.37,,7.71,113.14,55.34,249.24,0.41,45.9,0
PLOT_115,Zone_C_South,Tomato,Vegetative,33.46,75.65,62.77,7.19,80.86,42.56,210.9,0.483,53.3,0
PLOT_172,Zone_C_South,Tomato,Vegetative,23.86,58.52,29.14,5.72,67.68,48.61,229.1,0.31,51.7,0
PLOT_228,Zone_B_West,Wheat,Flowering,31.33,56.7,53.29,6.66,120.86,60.68,180.91,0.461,34.7,0
PLOT_141,Zone_D_East,Sugarcane,Flowering,23.45,58.84,59.44,7.04,185.73,28.38,199.67,,50.6,0
PLOT_246,Zone_C_South,Wheat,Maturation,25.24,52.9,29.41,7.12,132.1,69.84,187.33,0.234,46.6,0
PLOT_179,Zone_B_West,Cotton,Maturation,35.33,44.82,64.17,6.18,148.53,45.53,144.96,0.57,67.6,0
PLOT_203,Zone_A_North,Soybean,Fruiting,38.81,63.14,59.16,7.35,121.46,55.27,211.88,,50.2,0
PLOT_245,Zone_A_North,Tomato,Maturation,18.65,38.18,71.09,5.19,123.42,26.03,93.84,0.573,35.3,0
PLOT_133,Zone_B_West,Sugarcane,Maturation,28.66,60.18,48.41,7.0,116.34,52.67,190.36,0.487,48.8,0
PLOT_188,Zone_D_East,Tomato,Maturation,30.62,40.18,9.66,7.33,113.38,23.0,132.63,0.373,44.9,0
PLOT_224,Zone_C_South,Wheat,Vegetative,27.07,84.21,48.58,8.65,86.44,49.58,61.1,0.501,52.3,0
PLOT_144,Zone_D_East,Wheat,Flowering,29.23,60.2,43.04,7.15,129.81,45.6,192.98,0.403,42.7,0
PLOT_233,Zone_B_West,Sugarcane,Flowering,26.39,31.26,62.02,5.89,87.41,29.73,188.47,0.501,36.2,0
PLOT_120,Zone_C_South,Cotton,Vegetative,31.76,65.37,26.2,7.05,101.08,48.98,176.64,0.432,64.0,0
PLOT_221,Zone_C_South,Tomato,Fruiting,26.72,68.19,81.55,5.79,59.12,31.9,247.55,0.608,59.9,0
PLOT_169,Zone_C_South,Cotton,Vegetative,31.41,57.78,48.28,7.41,117.02,31.93,169.58,0.468,63.7,0
PLOT_195,Zone_D_East,Cotton,Flowering,33.62,84.36,67.72,7.36,82.44,48.62,175.45,0.45,59.5,0
PLOT_204,Zone_D_East,Sugarcane,Vegetative,32.89,72.07,19.77,6.19,125.51,34.4,179.69,0.246,60.3,1
PLOT_147,Zone_B_West,Cotton,Flowering,27.54,62.04,41.96,5.62,123.0,70.01,200.34,0.527,36.4,0
PLOT_138,Zone_A_North,Tomato,Flowering,16.76,71.32,73.34,,104.35,41.12,193.57,0.54,39.9,0
PLOT_130,Zone_B_West,Cotton,Fruiting,31.05,83.59,32.84,6.53,68.84,41.82,149.07,0.24,66.4,1
PLOT_109,Zone_C_South,Cotton,Vegetative,20.98,50.42,25.24,6.93,128.9,54.53,235.36,0.378,25.7,0
PLOT_129,Zone_B_West,Soybean,Flowering,30.9,,45.5,7.06,163.57,34.28,177.62,0.52,49.3,0
PLOT_117,Zone_A_North,Cotton,Fruiting,30.49,65.3,60.23,6.68,144.92,42.52,164.93,0.407,49.5,0
PLOT_187,Zone_B_West,Soybean,Fruiting,27.42,44.9,39.65,7.03,140.97,46.62,198.71,0.486,29.7,0
PLOT_224,Zone_A_North,Wheat,Vegetative,28.85,68.43,,7.34,102.62,74.4,253.33,0.483,38.0,0
PLOT_172,Zone_A_North,Wheat,Vegetative,36.06,84.76,46.51,8.04,130.57,46.98,123.57,0.459,76.1,1
PLOT_114,Zone_C_South,Tomato,Vegetative,35.24,63.48,40.5,6.03,70.26,62.03,186.91,0.495,52.7,0
PLOT_103,Zone_A_North,Soybean,Fruiting,26.67,45.99,53.73,6.26,85.6,63.23,180.53,,30.3,0
PLOT_108,Zone_D_East,Cotton,Flowering,18.67,74.62,25.13,7.0,150.16,17.32,217.94,0.424,50.2,0
PLOT_208,Zone_B_West,Sugarcane,Vegetative,36.67,84.72,26.77,8.02,85.92,21.94,166.85,0.33,55.1,0
PLOT_236,Zone_B_West,Tomato,Vegetative,20.29,32.34,50.55,5.38,120.21,50.24,170.45,0.478,37.9,0
PLOT_231,Zone_D_East,Wheat,Fruiting,28.97,,36.55,7.09,118.51,38.38,179.36,0.376,39.1,0
PLOT_115,Zone_D_East,Wheat,Flowering,28.12,72.77,61.01,7.6,69.3,48.88,192.23,0.433,53.8,0
PLOT_242,Zone_C_South,Sugarcane,Flowering,30.76,70.73,,8.19,133.21,32.62,209.18,0.571,72.9,1
PLOT_198,Zone_B_West,Wheat,Flowering,35.26,67.82,52.86,,159.4,79.02,209.36,0.546,66.0,0
PLOT_220,Zone_D_East,Wheat,Vegetative,28.82,,53.65,6.44,181.56,49.63,239.29,0.431,56.4,0
PLOT_151,Zone_C_South,Tomato,Vegetative,25.88,61.86,38.35,7.67,142.71,59.56,140.0,0.504,40.3,0
PLOT_168,Zone_B_West,Wheat,Flowering,29.98,82.76,44.29,5.48,131.43,59.24,128.91,0.429,70.2,1
PLOT_104,Zone_B_West,Soybean,Vegetative,21.41,66.08,,7.9,128.15,63.28,152.98,,49.5,0
PLOT_119,Zone_D_East,Sugarcane,Maturation,24.94,93.92,30.03,7.71,136.16,53.84,224.5,0.539,83.5,1
PLOT_178,Zone_A_North,Sugarcane,Flowering,27.4,76.36,60.98,6.53,128.3,33.27,253.21,0.602,61.5,0
PLOT_245,Zone_A_North,Sugarcane,Fruiting,31.32,66.33,,7.09,186.46,65.67,194.49,0.48,69.6,1
PLOT_210,Zone_D_East,Cotton,Vegetative,35.71,53.99,31.48,6.61,141.61,66.68,207.7,0.53,60.0,0
PLOT_101,Zone_A_North,Wheat,Vegetative,34.12,71.75,47.13,6.53,146.44,48.77,196.39,0.582,54.9,0
PLOT_192,Zone_B_West,Wheat,Vegetative,33.29,54.98,64.81,7.47,118.06,53.64,203.35,0.454,57.1,0
PLOT_112,Zone_C_South,Soybean,Fruiting,34.18,57.11,43.68,7.41,55.3,26.65,217.95,0.415,61.2,0
PLOT_103,Zone_C_South,Wheat,Vegetative,31.56,60.64,42.64,6.79,38.27,57.59,200.3,0.221,38.7,0
PLOT_208,Zone_D_East,Wheat,Flowering,28.9,49.64,47.56,7.11,98.2,66.67,162.05,0.526,51.9,0
PLOT_173,Zone_C_South,Tomato,Fruiting,23.3,86.12,41.49,8.63,149.65,51.69,169.43,0.563,62.3,0
PLOT_194,Zone_D_East,Tomato,Maturation,28.67,50.56,32.57,7.39,137.33,37.75,164.6,0.261,46.3,0
PLOT_204,Zone_A_North,Cotton,Vegetative,19.96,68.27,46.98,6.28,116.9,24.63,209.69,0.581,60.4,0
PLOT_107,Zone_B_West,Wheat,Vegetative,25.79,,41.2,6.96,136.22,37.94,104.37,0.462,57.9,0
PLOT_166,Zone_A_North,Soybean,Vegetative,28.84,47.84,24.31,4.54,137.0,26.01,184.27,0.412,58.2,1
PLOT_209,Zone_D_East,Soybean,Fruiting,28.81,62.28,41.4,7.31,173.51,78.2,205.57,0.584,50.9,0
PLOT_108,Zone_B_West,Wheat,Vegetative,25.23,63.3,40.58,6.46,103.15,49.08,220.25,0.455,51.5,0
PLOT_216,Zone_B_West,Wheat,Flowering,19.54,83.23,42.1,5.47,92.35,56.33,250.93,0.401,66.1,1
PLOT_110,Zone_B_West,Soybean,Flowering,25.58,70.0,26.95,7.47,130.62,14.67,170.03,0.341,63.4,1
PLOT_198,Zone_A_North,Tomato,Vegetative,27.17,67.58,54.24,7.19,132.04,40.72,159.2,0.576,57.8,0
PLOT_141,Zone_B_West,Soybean,Vegetative,29.48,74.14,62.11,7.13,120.81,28.27,245.78,0.437,46.0,0
PLOT_240,Zone_A_North,Wheat,Flowering,32.1,61.63,44.05,7.91,126.91,61.64,110.38,0.545,69.8,0
PLOT_219,Zone_A_North,Cotton,Vegetative,26.9,57.67,40.56,7.05,172.19,54.55,195.91,0.625,34.9,0
PLOT_240,Zone_B_West,Sugarcane,Vegetative,26.5,57.1,49.08,7.31,121.35,4.12,242.23,0.489,40.6,0
PLOT_111,Zone_D_East,Wheat,Flowering,25.17,56.37,48.88,6.53,109.4,54.24,252.44,0.559,43.1,0
PLOT_136,Zone_B_West,Wheat,Fruiting,28.13,68.56,35.29,7.7,105.61,57.56,159.69,0.387,53.0,0
PLOT_173,Zone_B_West,Cotton,Vegetative,33.36,47.49,54.66,6.44,84.16,32.94,188.22,0.454,34.1,0
PLOT_172,Zone_A_North,Sugarcane,Flowering,-999.0,62.23,35.06,6.97,96.93,41.3,277.95,0.304,65.9,0
PLOT_151,Zone_B_West,Sugarcane,Vegetative,18.3,80.9,27.51,6.9,162.2,44.84,112.74,,68.8,0
PLOT_229,Zone_D_East,Soybean,Fruiting,29.59,68.67,41.68,7.15,117.69,43.73,244.39,0.414,60.9,0
PLOT_155,Zone_B_West,Soybean,Fruiting,34.61,63.81,47.94,6.76,105.55,44.27,63.34,0.391,34.5,0
PLOT_159,Zone_D_East,Tomato,Fruiting,30.09,58.72,41.46,7.73,147.87,54.61,208.41,0.465,62.5,0
PLOT_122,Zone_C_South,Soybean,Flowering,23.34,54.67,55.61,6.79,111.34,48.11,131.7,0.459,39.3,0
PLOT_202,Zone_C_South,Cotton,Flowering,27.95,80.11,43.85,6.4,158.48,58.05,209.71,0.514,57.5,0
PLOT_139,Zone_C_South,Cotton,Fruiting,28.79,66.22,64.07,6.6,137.07,63.25,133.22,0.628,59.6,0
PLOT_163,Zone_B_West,Sugarcane,Vegetative,32.22,58.88,58.43,6.91,85.22,52.34,160.83,0.505,52.4,0
PLOT_184,Zone_A_North,Wheat,Flowering,23.99,61.36,21.18,7.02,147.17,48.83,146.72,0.367,42.9,0
PLOT_188,Zone_D_East,Tomato,Fruiting,36.68,54.36,38.12,6.06,125.88,17.62,219.43,0.44,40.3,0
PLOT_130,Zone_C_South,Wheat,Flowering,26.35,66.35,32.68,6.73,114.03,45.14,213.84,0.487,67.7,0
PLOT_119,Zone_D_East,Cotton,Flowering,25.07,66.28,53.14,7.65,124.32,45.98,256.21,0.357,44.3,0
PLOT_229,Zone_A_North,Sugarcane,Fruiting,30.0,72.34,55.84,6.47,120.74,79.73,105.1,0.604,50.5,0
PLOT_112,Zone_D_East,Sugarcane,Vegetative,21.25,46.77,55.1,7.8,77.59,52.4,146.37,0.341,37.0,0
PLOT_221,Zone_D_East,Sugarcane,Flowering,39.2,66.6,24.77,6.67,112.16,31.65,194.0,0.146,72.4,1
PLOT_202,Zone_C_South,Sugarcane,Vegetative,30.92,71.75,41.11,6.93,108.85,63.15,254.65,0.571,56.6,0
PLOT_205,Zone_D_East,Wheat,Vegetative,27.05,63.07,59.99,7.38,72.07,58.61,160.97,0.336,55.3,0
PLOT_218,Zone_C_South,Wheat,Vegetative,23.38,81.17,50.51,8.91,110.04,37.12,239.98,0.488,62.6,0
PLOT_169,Zone_A_North,Tomato,Flowering,27.52,72.8,8.54,6.6,117.55,36.25,240.91,0.274,74.9,1
PLOT_198,Zone_C_South,Cotton,Vegetative,33.55,78.04,72.64,6.5,203.13,34.67,197.61,0.597,63.7,0
PLOT_181,Zone_D_East,Cotton,Flowering,26.51,52.15,45.46,8.05,73.69,19.69,190.04,0.444,51.9,0
PLOT_174,Zone_A_North,Cotton,Flowering,24.57,43.14,50.94,6.73,111.74,67.76,155.9,0.571,43.3,0
PLOT_217,Zone_B_West,Wheat,Vegetative,32.16,68.41,45.04,7.01,102.06,45.79,116.34,0.493,82.7,1
PLOT_183,Zone_B_West,Sugarcane,Vegetative,23.04,40.65,37.01,7.15,91.74,44.96,180.31,0.487,28.5,0
PLOT_168,Zone_A_North,Sugarcane,Vegetative,29.72,57.85,18.35,6.33,166.77,66.88,150.56,0.501,46.7,0
PLOT_158,Zone_A_North,Soybean,Flowering,30.64,64.66,37.98,6.55,173.52,41.27,179.06,0.617,59.3,0
PLOT_225,Zone_D_East,Soybean,Vegetative,30.5,73.98,52.11,5.1,97.87,29.63,146.54,,55.5,0
PLOT_210,Zone_B_West,Wheat,Fruiting,30.74,,41.99,7.07,150.68,63.03,194.23,0.551,61.8,0
PLOT_161,Zone_A_North,Cotton,Vegetative,23.56,82.44,50.59,5.18,139.49,46.52,140.48,0.478,56.5,0
PLOT_243,Zone_B_West,Wheat,FLOWERING,27.52,56.65,37.24,7.81,130.69,40.52,212.58,0.351,31.0,0
PLOT_227,Zone_B_West,Wheat,Fruiting,27.19,54.08,41.09,7.4,116.72,42.42,155.52,0.431,55.6,0
PLOT_204,Zone_D_East,Cotton,Flowering,29.22,92.18,51.53,6.62,154.3,39.5,181.63,0.502,83.3,0
PLOT_167,Zone_A_North,Cotton,Flowering,19.14,63.17,,7.78,149.77,48.1,155.06,0.454,35.6,0
PLOT_114,Zone_C_South,Sugarcane,Fruiting,21.22,66.56,38.69,7.77,134.48,30.72,193.28,0.412,49.5,0
PLOT_134,Zone_A_North,Soybean,Vegetative,39.73,58.24,53.96,6.56,73.52,37.68,132.75,0.529,67.6,0
PLOT_113,Zone_B_West,Tomato,Maturation,32.27,54.41,43.67,6.01,141.83,72.07,186.52,0.472,47.4,0
PLOT_201,Zone_C_South,Soybean,Maturation,27.39,63.12,32.14,7.11,171.45,45.17,207.03,0.467,53.9,0
PLOT_199,Zone_C_South,Wheat,Vegetative,28.9,77.6,,8.01,125.24,45.97,224.82,0.413,58.4,0
PLOT_106,Zone_B_West,Cotton,Maturation,38.99,62.34,39.03,,103.43,20.54,183.67,0.452,67.2,1
PLOT_129,Zone_C_South,Cotton,Fruiting,18.75,35.1,30.68,6.77,147.74,33.88,205.43,0.363,29.2,0
PLOT_148,Zone_C_South,Cotton,Maturation,29.09,51.77,74.65,,151.47,51.76,242.93,0.502,46.8,0
PLOT_243,Zone_A_North,Wheat,Fruiting,26.72,87.63,34.8,6.71,104.38,54.41,145.39,0.473,66.7,0
PLOT_210,Zone_B_West,Wheat,Fruiting,34.96,34.6,48.93,5.18,134.62,40.95,115.87,,39.3,0
PLOT_171,Zone_D_East,Sugarcane,Vegetative,31.48,56.25,41.23,7.88,146.5,57.59,246.76,0.318,68.9,1
PLOT_179,Zone_C_South,Soybean,Flowering,39.75,,63.05,9.04,86.51,52.71,135.17,0.502,61.4,0
PLOT_182,Zone_B_West,Soybean,Vegetative,32.73,70.57,64.22,5.9,144.71,51.45,169.77,0.485,53.7,0
PLOT_141,Zone_A_North,Cotton,Vegetative,26.2,70.84,,6.49,112.42,38.54,131.62,0.359,53.9,0
PLOT_116,Zone_A_North,Sugarcane,Maturation,27.28,75.73,56.75,6.3,129.26,56.81,176.83,0.607,64.1,0
PLOT_106,Zone_A_North,Sugarcane,Vegetative,32.06,62.37,20.54,5.7,118.9,63.0,166.89,0.369,63.6,0
PLOT_109,Zone_C_South,Sugarcane,Fruiting,36.05,52.75,63.33,6.93,129.73,63.92,167.53,0.458,41.3,0
PLOT_133,Zone_D_East,Wheat,Vegetative,24.82,62.37,55.36,,139.83,52.24,105.05,0.423,63.6,0
PLOT_135,Zone_A_North,Soybean,Vegetative,29.83,79.33,34.83,7.23,129.04,46.3,61.12,0.242,50.7,0
PLOT_105,Zone_D_East,Sugarcane,Flowering,18.31,45.1,35.91,,111.0,60.54,187.38,0.486,17.6,0
PLOT_245,Zone_B_West,Wheat,Vegetative,26.98,59.5,42.64,9.05,100.23,41.51,158.57,0.642,48.5,0
PLOT_233,Zone_A_North,Wheat,Maturation,37.47,65.23,,6.85,158.14,43.12,174.49,0.565,53.1,0
PLOT_128,Zone_C_South,Wheat,Vegetative,36.4,57.13,40.88,6.88,101.66,35.78,130.46,0.458,51.7,0
PLOT_225,Zone_A_North,Sugarcane,Vegetative,32.4,58.71,34.44,5.96,95.21,47.36,157.06,0.348,50.5,0
PLOT_180,Zone_C_South,Soybean,Vegetative,37.75,69.88,34.53,6.62,73.6,34.28,185.58,0.394,60.3,0
PLOT_174,Zone_B_West,Cotton,Vegetative,27.14,66.6,16.28,6.5,142.5,18.95,212.93,0.304,51.0,1
PLOT_125,Zone_D_East,Cotton,Vegetative,28.16,76.37,56.1,6.04,113.42,60.69,184.44,0.614,61.5,0
PLOT_226,Zone_D_East,Tomato,Flowering,27.05,71.65,56.56,7.5,125.22,80.72,186.12,0.514,50.3,0
PLOT_214,Zone_D_East,Wheat,Flowering,31.9,77.43,1.19,6.26,140.38,30.83,233.24,0.205,79.1,1
PLOT_225,Zone_A_North,Wheat,Vegetative,43.68,57.24,67.1,6.53,118.32,52.84,195.12,0.711,62.1,0
PLOT_127,Zone_A_North,Cotton,Vegetative,30.41,96.27,42.24,7.54,93.34,37.59,154.65,0.296,96.3,1
PLOT_230,Zone_B_West,Soybean,Fruiting,22.57,44.86,35.48,6.67,107.16,66.04,233.89,0.62,33.3,0
PLOT_174,Zone_D_East,Sugarcane,Flowering,22.76,74.64,21.36,7.51,72.12,4.65,227.84,0.409,53.6,0
PLOT_177,Zone_B_West,Cotton,Flowering,23.97,52.82,25.49,6.22,167.79,70.28,178.77,0.355,41.6,0
PLOT_189,Zone_C_South,Tomato,Fruiting,24.28,45.33,51.1,5.51,118.33,22.7,136.26,0.483,36.6,0
PLOT_120,Zone_A_North,Soybean,Fruiting,23.82,85.04,,6.99,98.35,36.83,161.31,0.418,48.3,0
PLOT_153,Zone_D_East,Wheat,Fruiting,29.64,60.54,29.01,7.81,149.21,60.57,263.98,0.397,61.7,0
PLOT_202,Zone_A_North,Soybean,Fruiting,21.08,49.7,17.03,7.76,68.39,53.23,237.04,0.399,30.6,0
PLOT_158,Zone_D_East,Wheat,Vegetative,31.05,60.16,41.24,7.12,160.42,41.09,259.94,0.406,53.7,0
PLOT_171,Zone_D_East,Sugarcane,Vegetative,33.64,56.82,29.47,7.02,100.66,37.54,134.46,0.462,52.8,0
PLOT_119,Zone_A_North,Wheat,Flowering,25.27,63.07,46.14,7.04,152.18,39.0,170.45,0.346,28.0,0
PLOT_211,Zone_A_North,Sugarcane,Maturation,30.29,61.06,58.98,4.92,120.17,44.51,200.25,0.678,57.6,0
PLOT_158,Zone_B_West,Cotton,Vegetative,31.96,48.69,29.67,7.01,56.81,16.85,224.7,0.333,49.5,0
PLOT_170,Zone_A_North,Tomato,Flowering,33.07,65.76,51.59,6.46,87.21,48.22,160.49,0.405,50.1,0
PLOT_236,Zone_A_North,Cotton,Fruiting,29.07,64.84,62.3,8.04,116.22,63.12,186.17,0.491,44.7,1
PLOT_208,Zone_A_North,Sugarcane,Flowering,23.57,84.48,47.43,6.74,121.93,40.25,148.92,0.332,67.9,1
PLOT_228,Zone_C_South,Cotton,Vegetative,29.06,82.35,52.05,7.02,113.11,19.65,207.86,0.398,49.6,0
PLOT_155,Zone_C_South,Tomato,Vegetative,27.69,65.07,33.74,5.88,128.81,50.16,225.55,0.235,48.1,0
PLOT_134,Zone_C_South,Soybean,Vegetative,29.23,70.53,64.48,7.62,57.74,27.31,226.09,0.357,39.9,0
PLOT_222,Zone_B_West,Wheat,Vegetative,23.34,,52.23,6.95,129.54,47.93,182.81,0.518,39.4,0
PLOT_230,Zone_B_West,Tomato,Vegetative,20.61,72.91,29.88,6.94,78.51,33.98,144.6,0.488,72.7,0
PLOT_203,Zone_D_East,Cotton,Fruiting,18.02,97.79,71.78,9.08,151.32,44.05,218.17,0.57,48.9,0
PLOT_106,Zone_B_West,Sugarcane,Maturation,19.38,51.26,11.3,7.13,72.23,44.95,208.82,,48.8,1
PLOT_126,Zone_A_North,Soybean,Flowering,19.02,57.67,61.57,8.59,169.7,38.28,165.39,0.456,37.9,0
PLOT_100,Zone_D_East,Wheat,Fruiting,33.83,67.95,26.87,5.0,104.86,54.66,177.31,0.42,69.0,1
PLOT_186,Zone_A_North,Tomato,Flowering,29.81,67.22,45.72,7.24,98.89,33.5,138.0,0.583,47.2,0
PLOT_140,Zone_D_East,Cotton,Vegetative,28.71,,63.12,,162.45,32.62,225.37,0.588,63.4,0
PLOT_222,Zone_B_West,Wheat,Vegetative,26.72,56.77,24.6,5.92,134.93,33.02,208.98,0.487,37.7,1
PLOT_174,Zone_C_South,Tomato,Vegetative,18.55,48.18,50.53,7.06,151.88,24.16,154.39,0.49,32.2,0
PLOT_141,Zone_A_North,Soybean,Fruiting,30.5,54.72,15.34,6.15,120.23,19.92,173.55,0.307,78.5,1
PLOT_216,Zone_D_East,Wheat,Maturation,29.68,74.96,40.71,6.65,128.8,39.38,85.45,0.352,70.6,1
PLOT_162,Zone_C_South,Wheat,Flowering,28.74,89.4,66.54,6.46,141.03,50.39,211.31,0.617,59.7,0
PLOT_226,Zone_A_North,Soybean,Flowering,24.51,71.45,41.85,6.37,113.75,35.11,171.16,0.511,45.6,0
PLOT_232,Zone_A_North,Wheat,Flowering,24.9,60.95,58.89,6.25,171.3,68.63,104.09,0.57,48.1,0
PLOT_147,Zone_C_South,Tomato,Flowering,31.22,74.93,57.26,5.26,84.72,44.38,135.22,0.472,58.2,0
PLOT_102,Zone_B_West,Soybean,Flowering,24.51,48.72,25.64,6.74,115.33,42.66,168.55,0.505,27.1,0
PLOT_215,Zone_C_South,Cotton,Fruiting,34.03,64.62,22.74,7.19,158.66,48.47,122.35,0.477,54.2,0
PLOT_198,Zone_B_West,Cotton,Fruiting,36.82,57.85,54.73,7.24,67.48,56.75,264.55,0.397,74.4,1
PLOT_215,Zone_D_East,Sugarcane,Flowering,34.32,61.6,51.35,4.84,105.55,38.29,178.17,0.441,59.2,0
PLOT_113,Zone_B_West,Cotton,Flowering,29.0,58.22,30.79,5.81,59.87,56.31,144.0,0.314,24.1,0
PLOT_211,Zone_D_East,Soybean,Maturation,28.02,51.68,40.22,7.53,108.11,37.37,211.29,0.449,43.3,0
PLOT_160,Zone_D_East,Tomato,Fruiting,29.01,85.4,48.39,5.75,118.06,66.34,186.31,0.417,76.8,1
PLOT_194,Zone_D_East,Sugarcane,Flowering,32.03,,34.82,7.65,87.56,78.39,201.25,0.245,76.5,1
PLOT_116,Zone_D_East,Cotton,Flowering,36.07,57.48,59.01,7.79,118.87,46.39,189.47,0.466,44.5,0
PLOT_223,Zone_A_North,Wheat,Fruiting,31.38,64.31,,,89.2,30.94,165.78,0.346,36.7,0
PLOT_123,Zone_D_East,Sugarcane,Flowering,19.67,67.48,41.99,5.07,132.57,47.36,222.36,0.538,42.4,0
PLOT_215,Zone_A_North,Sugarcane,Flowering,23.68,84.37,39.08,7.56,131.84,57.67,224.2,0.335,41.5,0
PLOT_181,Zone_A_North,Sugarcane,Vegetative,27.71,67.05,52.07,7.02,136.5,64.99,204.07,0.422,52.4,0
PLOT_149,Zone_D_East,Wheat,Fruiting,33.63,71.65,43.32,6.31,116.91,57.39,228.74,0.543,73.3,0
PLOT_178,Zone_B_West,Tomato,Flowering,40.42,42.85,16.8,7.08,93.48,48.06,188.79,0.277,62.6,1
PLOT_178,Zone_B_West,Cotton,Flowering,28.88,68.66,72.08,6.72,83.22,51.74,235.63,0.565,47.2,0
PLOT_169,Zone_C_South,Soybean,Maturation,31.97,55.89,12.12,5.01,126.44,61.69,201.89,0.373,62.4,0
PLOT_126,Zone_A_North,Soybean,Maturation,20.45,56.1,65.94,5.45,74.35,42.2,139.85,0.45,17.9,0
PLOT_114,Zone_A_North,Sugarcane,Fruiting,24.84,50.74,31.89,5.98,160.11,47.04,177.83,0.408,51.4,0
PLOT_149,Zone_B_West,Cotton,Vegetative,30.35,60.97,36.44,7.55,123.76,52.59,155.45,0.465,53.4,0
PLOT_135,Zone_A_North,Sugarcane,Flowering,17.83,69.6,73.04,7.41,74.8,49.57,195.03,0.369,54.8,0
PLOT_107,Zone_B_West,Wheat,Vegetative,29.78,70.18,9.13,6.88,104.22,68.09,179.34,0.305,54.4,1
PLOT_178,Zone_C_South,Soybean,Vegetative,26.53,67.38,43.36,5.84,133.99,48.79,186.54,0.551,60.7,0
PLOT_230,Zone_D_East,Wheat,Maturation,28.74,57.52,,5.89,150.94,31.71,127.27,0.556,59.7,0
PLOT_146,Zone_D_East,Cotton,Maturation,24.78,56.3,35.74,6.46,127.14,45.19,191.52,0.356,56.8,0
PLOT_204,Zone_D_East,Wheat,Flowering,31.22,,,8.17,85.01,87.1,203.53,0.541,47.6,0
PLOT_197,Zone_C_South,Soybean,Vegetative,34.0,66.29,62.18,6.04,155.87,16.34,239.25,0.433,59.0,0
PLOT_195,Zone_A_North,Sugarcane,Vegetative,32.38,46.17,43.13,5.91,115.84,56.48,232.03,0.332,40.8,0
PLOT_215,Zone_C_South,Sugarcane,Flowering,32.22,61.91,65.68,7.17,159.38,35.61,260.77,,49.7,0
PLOT_112,Zone_A_North,Sugarcane,Vegetative,31.46,60.53,44.44,7.63,133.75,56.02,114.79,0.298,53.6,1
PLOT_100,Zone_A_North,Soybean,Flowering,28.41,69.24,36.52,6.48,131.52,70.61,160.49,,69.7,1
PLOT_133,Zone_D_East,Wheat,Flowering,26.22,98.96,51.88,7.88,119.13,36.85,167.64,,68.1,1
PLOT_178,Zone_B_West,Sugarcane,Maturation,33.3,64.86,62.17,6.72,132.72,29.11,196.53,0.549,32.6,0
PLOT_177,Zone_B_West,Sugarcane,Vegetative,23.9,65.14,33.9,,158.66,47.68,234.59,0.609,63.2,0
PLOT_220,Zone_D_East,Wheat,Flowering,31.1,72.92,41.03,5.8,102.93,70.19,136.14,0.434,52.3,0
