avg_temp_c,avg_humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,ndvi_index,pest_pressure_score,vpd_kpa,total_npk_ppm,ph_deviation,region_Zone_B_West,region_Zone_C_South,region_Zone_D_East,crop_type_Soybean,crop_type_Sugarcane,crop_type_Tomato,crop_type_Wheat,growth_stage_Fruiting,growth_stage_Maturation,growth_stage_Vegetative
38.16,52.05,26.64,8.01,148.2,34.41,230.44,0.441,65.6,3.204,413.04999999999995,1.0099999999999998,True,False,False,False,False,False,False,True,False,False
17.32,72.84,31.21,6.59,165.59,36.96,172.86,0.421,53.8,0.537,375.41,0.41000000000000014,False,False,False,True,False,False,False,False,False,False
29.09,39.04,47.98,7.4,103.8,42.91,149.04,0.509,37.7,2.455,295.75,0.40000000000000036,False,True,False,False,False,False,False,False,False,False
34.87,46.06,67.66,8.93,111.48,66.73,144.16,0.397,50.5,3.011,322.37,1.9299999999999997,False,True,False,False,True,False,False,False,False,False
28.37,71.26,68.26,7.23,170.43,22.33,132.38,0.37,56.6,1.11,325.14,0.23000000000000043,False,False,True,False,False,False,True,False,True,False
33.77,73.69,43.25,6.31,137.2,58.85,202.3,0.49,78.3,1.382,398.35,0.6900000000000004,True,False,False,False,False,False,False,False,False,True
35.58,80.19,47.5,7.29,157.68,37.14,154.15,0.565,67.8,1.15,348.97,0.29000000000000004,False,False,True,True,False,False,False,False,True,False
35.59,67.78,69.89,6.46,107.58,40.01,136.99,0.521,51.3,1.871,284.58000000000004,0.54,False,False,True,False,False,False,True,False,False,True
22.48,54.15,55.32,6.85,59.27,34.51,205.34,0.431,38.0,1.248,299.12,0.15000000000000036,False,False,True,False,False,True,False,False,False,False
35.62,73.37,35.42,6.57,129.18,58.63,200.58,0.473,71.6,1.549,388.39,0.4299999999999997,False,False,False,False,False,False,True,True,False,False
25.97,41.16,64.93,6.95,147.4,31.04,174.76,0.621,32.5,1.974,353.2,0.04999999999999982,False,True,False,False,False,False,False,False,False,True
24.02,60.91,46.68,6.67,59.27,42.4,193.68,0.232,55.2,1.168,295.35,0.33000000000000007,False,False,False,True,False,False,False,False,False,False
26.68,53.1,54.39,7.4,107.64,48.89,145.68,0.358,36.0,1.641,302.21000000000004,0.40000000000000036,False,False,False,False,True,False,False,False,False,False
33.44,74.88,43.69,7.41,114.95,44.66,215.02,0.373,73.9,1.295,374.63,0.41000000000000014,False,True,False,False,False,False,False,True,False,False
34.49,57.17,41.43,5.22,83.45,51.1,138.1,0.455,37.4,2.341,272.65,1.7800000000000002,False,False,True,False,False,False,True,False,False,True
21.46,65.16,35.92,6.31,110.28,32.62,192.71,0.367,52.5,0.891,335.61,0.6900000000000004,False,False,True,False,False,False,True,False,False,True
33.03,81.72,47.2,7.07,81.16,61.36,219.75,0.38,79.8,0.921,362.27,0.07000000000000028,False,False,True,False,True,False,False,False,False,False
15.06,62.54,40.31,6.74,106.8,44.69,230.08,0.325,51.6,0.641,381.57000000000005,0.2599999999999998,False,True,False,True,False,False,False,False,False,True
21.22,97.68,21.61,5.99,118.31,41.17,150.21,0.274,76.2,0.058,309.69000000000005,1.0099999999999998,True,False,False,False,False,False,False,True,False,False
30.17,64.985,50.41,9.01,140.74,40.62,162.05,0.425,46.8,1.5,343.41,2.01,True,False,False,False,False,False,True,False,False,True
17.24,62.47,51.73,7.29,68.63,53.76,220.42,0.412,28.7,0.738,342.80999999999995,0.29000000000000004,False,True,False,False,True,False,False,True,False,False
23.47,75.23,67.37,6.8,48.94,59.46,271.61,0.49,53.8,0.716,380.01,0.20000000000000018,False,False,False,False,False,True,False,False,True,False
40.26,52.69,47.2,6.48,176.3,61.25,162.08,0.54,47.2,3.538,399.63,0.5199999999999996,True,False,False,False,False,False,True,True,False,False
35.39,65.39500000000001,31.54,7.63,97.15,31.13,234.32,0.505,70.1,1.988,362.6,0.6299999999999999,False,False,True,False,True,False,False,False,False,False
26.5,49.16,39.32,8.05,149.19,28.63,176.06,0.507,32.3,1.76,353.88,1.0500000000000007,False,False,True,False,False,False,True,True,False,False
23.99,71.63,34.62,5.73,139.24,29.8,180.64,0.365,64.7,0.846,349.68,1.2699999999999996,False,False,True,False,True,False,False,False,False,True
23.86,52.15,35.03,7.67,98.99,19.79,129.8,0.408,41.6,1.416,248.58,0.6699999999999999,False,False,False,False,True,False,False,False,True,False
29.08,82.62,17.5,6.24,96.13,42.64,138.56,0.273,48.3,0.699,277.33,0.7599999999999998,False,False,True,True,False,False,False,False,True,False
24.17,59.17,65.09,6.76,113.82,33.09,152.54,0.533,39.6,1.231,299.45,0.2400000000000002,False,False,True,True,False,False,False,False,False,True
21.69,55.16,62.07,5.94,138.97,13.24,270.38,0.445,23.6,1.163,422.59000000000003,1.0599999999999996,False,False,False,False,False,False,False,False,True,False
26.45,65.51,42.92,6.73,192.79,37.76,172.28,0.43,41.5,1.191,402.83,0.2699999999999996,False,False,True,False,False,False,True,False,True,False
26.91,63.9,44.76,6.59,101.57,43.03,178.25,0.455,38.1,1.28,322.85,0.41000000000000014,False,False,False,False,False,False,True,False,False,True
26.16,48.36,27.15,8.11,142.49,64.1,176.01,0.259,47.9,1.752,382.6,1.1099999999999994,False,False,True,False,False,False,True,False,False,True
19.58,63.25,29.98,7.28,78.74,23.17,227.75,0.516,47.6,0.837,329.65999999999997,0.28000000000000025,False,True,False,True,False,False,False,True,False,False
31.62,65.56,43.9,6.79,111.31,59.35,138.29,0.328,59.6,1.603,308.95,0.20999999999999996,False,False,False,False,True,False,False,True,False,False
26.23,54.97,43.35,6.25,148.74,48.62,174.68,0.467,43.3,1.534,372.04,0.75,True,False,False,False,False,False,True,False,False,False
32.56,61.67,43.26,6.78,107.77,38.22,164.92,0.431,65.1,1.881,310.90999999999997,0.21999999999999975,False,False,False,False,False,False,False,False,True,False
31.5,59.51,52.88,8.12,110.76,37.38,186.92,0.508,34.0,1.871,335.06,1.1199999999999992,True,False,False,False,False,False,False,False,False,False
28.19,82.44,57.84,7.88,83.76,35.99,92.71,0.48,62.6,0.671,212.45999999999998,0.8799999999999999,False,False,True,False,False,False,False,True,False,False
19.44,63.53,43.89,6.72,109.92,66.8,165.8,0.496,27.3,0.824,342.52,0.28000000000000025,False,False,True,True,False,False,False,False,True,False
28.42,55.02,44.52,6.55,162.74,22.57,181.87,0.637,54.7,1.742,367.18,0.4500000000000002,True,False,False,False,False,False,True,True,False,False
32.03,64.845,25.28,5.85,178.5,28.61,153.06,0.349,54.1,1.674,360.17,1.1500000000000004,True,False,False,False,False,False,True,False,False,False
30.41,56.48,49.28,5.47,141.37,57.98,207.92,0.419,62.7,1.89,407.27,1.5300000000000002,False,False,False,False,False,False,False,False,False,False
30.56,78.67,64.96,7.4,149.59,44.0,201.24,0.42,57.8,0.934,394.83000000000004,0.40000000000000036,False,False,True,False,False,True,False,False,False,False
15.24,58.2,34.77,7.53,140.92,26.15,206.27,0.511,32.3,0.724,373.34000000000003,0.5300000000000002,False,True,False,True,False,False,False,True,False,False
40.02,40.82,21.36,7.99,147.55,49.64,181.22,0.403,35.7,4.369,378.40999999999997,0.9900000000000002,True,False,False,True,False,False,False,False,False,True
21.32,67.34,40.14,6.64,99.79,33.23,221.62,0.441,43.6,0.828,354.64,0.3600000000000003,False,True,False,False,False,True,False,False,False,False
29.83,79.31,29.27,6.49,110.46,51.83,149.59,0.52,68.5,0.869,311.88,0.5099999999999998,True,False,False,False,False,True,False,True,False,False
38.99,62.34,39.03,6.78,103.43,20.54,183.67,0.452,67.2,2.631,307.64,0.21999999999999975,True,False,False,False,False,False,False,False,True,False
33.93,55.63,29.28,7.39,124.79,56.48,217.98,0.337,48.6,2.351,399.25,0.3899999999999997,False,False,False,False,False,True,False,True,False,False
25.43,75.12,46.545,6.97,105.03,72.26,181.48,0.37,60.7,0.809,358.77,0.03000000000000025,False,False,True,False,False,True,False,False,False,False
29.83,79.33,34.83,7.23,129.04,46.3,61.12,0.242,50.7,0.868,236.45999999999998,0.23000000000000043,False,False,False,True,False,False,False,False,False,True
25.34,75.68,64.6,7.37,121.88,73.05,140.93,0.46,47.3,0.786,335.86,0.3700000000000001,False,False,True,False,False,True,False,False,False,True
29.72,59.39,31.7,7.34,128.73,54.05,172.66,0.401,61.2,1.696,355.43999999999994,0.33999999999999986,False,False,True,False,False,False,False,False,True,False
24.78,78.04,57.4,6.92,76.9,38.09,172.74,0.46,55.1,0.687,287.73,0.08000000000000007,False,False,False,False,False,False,False,True,False,False
21.21,53.37,63.84,6.14,156.62,19.66,143.16,0.641,34.4,1.175,319.44,0.8600000000000003,False,True,False,True,False,False,False,False,False,True
28.29,49.27,56.85,5.74,157.11,46.54,187.5,0.515,48.1,1.95,391.15,1.2599999999999998,True,False,False,False,False,False,True,False,True,False
30.57,88.39,67.9,5.26,90.92,61.0,197.53,0.503,62.8,0.509,349.45000000000005,1.7400000000000002,True,False,False,True,False,False,False,True,False,False
23.11,69.77,60.2,8.03,121.59,28.7,132.89,0.541,49.6,0.855,283.17999999999995,1.0299999999999994,False,True,False,True,False,False,False,False,False,False
27.41,69.76,34.99,7.33,111.45,61.03,130.1,0.45,58.7,1.104,302.58000000000004,0.33000000000000007,True,False,False,False,False,False,False,False,False,False
16.82,58.52,54.87,7.33,160.91,37.61,128.8,0.455,33.4,0.795,327.32,0.33000000000000007,False,False,True,False,False,False,True,False,False,True
33.95,62.82,25.46,7.78,115.36,24.31,192.71,0.364,57.1,1.972,332.38,0.7800000000000002,False,False,True,False,False,False,True,False,False,False
23.53,78.49,38.84,6.31,162.0,27.3,144.69,0.417,57.4,0.624,333.99,0.6900000000000004,False,False,True,False,False,True,False,False,True,False
21.75,60.85,81.18,5.98,134.26,61.26,212.51,0.679,33.0,1.019,408.03,1.0199999999999996,False,True,False,False,False,False,False,False,False,False
25.31,93.08,45.16,6.52,92.36,48.6,221.25,0.268,42.0,0.223,362.21000000000004,0.4800000000000004,False,False,True,False,False,False,True,False,False,True
31.73,53.28,50.65,6.63,61.28,62.17,291.77,0.416,37.5,2.188,415.21999999999997,0.3700000000000001,False,True,False,False,False,False,True,False,True,False
28.67,54.09,62.11,5.22,176.2,44.27,177.28,0.562,58.5,1.804,397.75,1.7800000000000002,False,True,False,False,False,True,False,True,False,False
29.48,71.12,28.65,8.09,143.41,42.33,176.15,0.534,39.3,1.189,361.89,1.0899999999999999,True,False,False,False,False,False,True,False,True,False
26.97,55.54,71.23,6.33,118.27,55.3,157.24,0.667,41.0,1.582,330.81,0.6699999999999999,False,False,True,True,False,False,False,True,False,False
29.05,58.17,50.29,5.16,30.21,24.51,242.11,0.413,33.7,1.68,296.83000000000004,1.8399999999999999,False,False,False,True,False,False,False,True,False,False
28.13,50.25,61.03,7.87,152.71,50.71,218.31,0.496,32.6,1.895,421.73,0.8700000000000001,True,False,False,False,True,False,False,False,False,True
29.52,65.62,39.32,6.69,118.07,60.74,164.82,0.373,37.5,1.419,343.63,0.3099999999999996,False,False,False,False,False,False,False,True,False,False
22.29,44.65,57.19,7.33,116.22,57.56,190.07,0.583,27.1,1.489,363.85,0.33000000000000007,False,False,True,False,True,False,False,False,False,False
33.67,57.46,54.54,7.91,90.34,27.72,204.67,0.328,35.7,2.221,322.73,0.9100000000000001,True,False,False,False,True,False,False,False,False,False
32.04,54.23,44.52,7.5,107.11,51.31,259.66,0.43,43.2,2.181,418.08000000000004,0.5,False,False,False,False,False,False,True,True,False,False
31.61,73.61,37.13,6.14,102.45,38.38,199.13,0.516,63.5,1.227,339.96000000000004,0.8600000000000003,False,False,False,False,True,False,False,True,False,False
27.81,60.91,30.99,5.95,121.39,39.77,188.76,0.352,61.9,1.461,349.91999999999996,1.0499999999999998,False,True,False,True,False,False,False,False,False,False
18.55,57.13,52.33,6.73,144.19,33.57,179.22,0.548,37.0,0.916,356.98,0.2699999999999996,False,False,True,False,False,False,True,False,False,True
24.16,40.14,49.69,7.31,110.13,40.5,193.21,0.586,10.6,1.803,343.84000000000003,0.3099999999999996,False,True,False,True,False,False,False,False,False,True
24.67,86.82,44.465,6.63,126.47,75.51,111.51,0.489,86.9,0.409,313.49,0.3700000000000001,False,False,False,False,False,False,True,False,True,False
25.65,64.93,45.02,6.81,145.59,58.97,98.14,0.458,43.8,1.155,302.7,0.1900000000000004,False,True,False,False,False,False,False,False,False,False
24.96,62.88,49.62,6.43,84.31,48.61,199.31,0.495,34.7,1.173,332.23,0.5700000000000003,True,False,False,False,True,False,False,False,True,False
31.27,58.53,57.13,5.57,119.6,42.4,124.05,0.532,47.7,1.892,286.05,1.4299999999999997,False,True,False,False,False,False,True,False,False,True
25.18,66.91,45.89,6.92,83.67,52.41,167.1,0.36,57.0,1.059,303.17999999999995,0.08000000000000007,False,True,False,False,True,False,False,False,False,False
35.5,69.7,62.9,5.65,103.89,25.67,180.99,0.482,75.1,1.751,310.55,1.3499999999999996,False,False,False,False,False,False,False,False,False,False
29.78,83.35,42.93,6.21,161.96,22.5,162.42,0.526,88.5,0.698,346.88,0.79,True,False,False,True,False,False,False,False,True,False
34.23,66.2,37.76,6.21,98.5,44.29,213.78,0.435,51.4,1.821,356.57,0.79,False,True,False,False,False,False,False,True,False,False
28.69,58.72,67.39,7.29,180.89,30.28,152.59,0.562,31.0,1.624,363.76,0.29000000000000004,False,False,True,False,False,False,False,False,False,False
22.72,53.41,39.28,7.61,71.26,57.74,205.8,0.442,48.3,1.287,334.8,0.6100000000000003,False,False,True,False,True,False,False,False,False,True
30.08,66.6,27.87,8.19,122.31,5.21,208.47,0.531,54.9,1.424,335.99,1.1899999999999995,False,True,False,True,False,False,False,True,False,False
29.15,63.94,29.94,6.31,105.85,50.73,178.53,0.278,67.0,1.457,335.11,0.6900000000000004,False,True,False,False,False,False,True,False,False,True
34.24,63.76,24.13,5.83,126.08,69.17,162.46,0.372,79.9,1.954,357.71000000000004,1.17,False,False,False,False,False,False,True,False,False,True
28.2,56.63,47.81,6.57,60.91,35.17,223.8,0.258,47.1,1.658,319.88,0.4299999999999997,False,True,False,False,True,False,False,False,False,True
26.51,37.44,54.88,7.39,128.03,46.4,108.52,0.415,32.8,2.167,282.95,0.3899999999999997,True,False,False,False,False,False,True,False,False,True
24.77,74.31,34.21,5.92,110.52,65.68,129.48,0.365,54.3,0.803,305.67999999999995,1.08,True,False,False,False,False,False,False,True,False,False
22.4,73.69,49.61,6.725,149.54,62.43,146.06,0.519,53.8,0.713,358.03,0.27500000000000036,True,False,False,False,False,True,False,False,True,False
27.19,53.26,38.89,6.78,171.09,26.62,204.46,0.21,31.0,1.685,402.17,0.21999999999999975,False,False,True,False,True,False,False,False,False,False
30.29,50.0,15.28,6.06,83.43,30.4,233.39,0.179,38.4,2.157,347.22,0.9400000000000004,False,False,True,False,False,True,False,False,False,False
25.4,68.15,28.41,5.48,185.46,44.16,102.62,0.267,59.2,1.033,332.24,1.5199999999999996,False,False,False,False,False,True,False,False,False,False
29.37,69.93,54.94,5.97,128.55,45.04,249.11,0.54,45.9,1.23,422.70000000000005,1.0300000000000002,True,False,False,True,False,False,False,True,False,False
30.18,66.74,35.5,6.31,79.85,68.17,153.56,0.409,73.9,1.426,301.58,0.6900000000000004,True,False,False,False,False,False,True,False,True,False
31.03,54.66,79.6,6.78,70.3,38.79,239.99,0.578,30.5,2.04,349.08000000000004,0.21999999999999975,True,False,False,False,False,False,False,False,True,False
26.43,67.56,60.5,6.28,117.33,39.35,167.77,0.52,52.3,1.118,324.45000000000005,0.7199999999999998,False,False,True,False,False,False,True,False,True,False
20.65,74.95,65.08,6.29,128.66,25.62,175.26,0.655,31.0,0.61,329.53999999999996,0.71,False,False,True,False,False,False,False,False,True,False
25.52,95.52,50.49,6.74,125.12,22.45,197.95,0.609,70.1,0.146,345.52,0.2599999999999998,False,True,False,False,False,False,True,False,False,True
41.17,45.92,12.15,5.79,115.87,43.42,176.31,0.3,52.6,4.244,335.6,1.21,False,True,False,True,False,False,False,True,False,False
32.26,64.89,60.92,8.12,127.77,37.69,194.63,0.594,40.1,1.694,360.09,1.1199999999999992,False,True,False,False,False,False,True,True,False,False
24.96,72.94,66.13,6.64,121.29,34.68,193.95,0.452,61.0,0.855,349.91999999999996,0.3600000000000003,True,False,False,False,False,True,False,False,False,False
33.1,62.53,36.39,5.1,114.61,33.81,173.42,0.397,59.4,1.895,321.84000000000003,1.9000000000000004,False,False,False,False,False,True,False,True,False,False
30.91,55.75,63.79,7.15,129.03,46.93,245.57,0.394,36.7,1.978,421.53,0.15000000000000036,True,False,False,False,False,False,False,False,False,False
35.24,66.31,36.09,7.09,78.96,55.36,155.88,0.4525,45.2,1.919,290.2,0.08999999999999986,False,False,True,False,False,False,False,False,False,True
32.0,67.9,64.92,7.14,108.9,47.97,116.9,0.451,53.9,1.526,273.77,0.13999999999999968,False,False,True,False,True,False,False,False,False,True
18.11,83.69,31.92,6.78,67.91,40.02,189.05,0.301,60.2,0.339,296.98,0.21999999999999975,False,True,False,False,False,True,False,True,False,False
27.97,74.16,46.77,7.06,118.21,37.4,154.57,0.545,45.6,0.975,310.17999999999995,0.05999999999999961,True,False,False,False,False,False,True,False,False,True
40.62,64.5,61.81,5.84,86.56,27.59,171.65,0.375,37.9,2.706,285.8,1.1600000000000001,False,False,False,False,False,False,True,False,True,False
34.43,65.63,36.99,6.69,96.66,37.35,183.57,0.213,55.0,1.872,317.58,0.3099999999999996,True,False,False,True,False,False,False,False,False,False
31.87,76.64,46.51,5.61,151.11,73.57,165.01,0.554,53.3,1.103,389.69,1.3899999999999997,False,False,True,False,True,False,False,False,False,False
26.99,73.79,27.07,7.98,116.86,50.6,193.79,0.306,33.0,0.934,361.25,0.9800000000000004,False,False,False,False,True,False,False,False,False,True
38.33,70.44,43.67,7.48,126.63,36.87,150.33,0.54,65.6,1.993,313.83000000000004,0.4800000000000004,True,False,False,False,False,False,False,False,False,True
28.24,65.36,31.15,6.34,81.93,44.56,141.55,0.366,57.1,1.328,268.04,0.6600000000000001,True,False,False,False,False,True,False,False,False,False
34.15,50.2,18.42,5.82,170.23,40.41,144.15,0.404,45.1,2.671,354.78999999999996,1.1799999999999997,True,False,False,True,False,False,False,False,False,True
37.47,65.23,44.465,6.85,158.14,43.12,174.49,0.565,53.1,2.238,375.75,0.15000000000000036,False,False,False,False,False,False,True,False,True,False
25.5,80.04,59.44,7.82,175.16,54.81,157.72,0.736,65.6,0.651,387.69,0.8200000000000003,False,False,True,False,False,True,False,False,False,False
23.21,75.74,41.29,6.37,175.9,61.52,230.6,0.505,63.8,0.69,468.02,0.6299999999999999,False,True,False,False,False,False,False,False,False,True
